constraint_id,context,H_sq_total,frac_mountain,frac_rope,frac_tangled_rope,frac_snare,frac_scaffold,frac_piton
adaptive_lag_trap,powerless,0.008313382654585465,3.452095704212868e-40,9.402727991870924e-05,0.09379551353093418,0.9060969717764152,1.1430202548726199e-07,1.3373110706273327e-05
adaptive_lag_trap,moderate,0.01115431459790016,2.572869206573649e-40,8.882955048833795e-05,0.09805277765835624,0.901841305250204,1.141664291235608e-07,1.6973374522239585e-05
adaptive_lag_trap,institutional,0.616924034357286,4.006364076309686e-31,0.7872943267088834,0.10073945756828197,0.1117370856989658,0.00022792857501242783,1.2014488562694586e-06
adaptive_lag_trap,analytical,0.00014333430146194396,2.0022138634409075e-38,0.014431706277857208,0.05716759378080823,0.8173439282844934,2.9739233300208292e-05,0.11102703242354077
agentive_optimism_2026,powerless,0.00011062516731590637,6.096248157590215e-28,0.00020563765002186576,0.5725163994978242,0.4079501937946912,9.000524303878288e-08,0.019327679052219722
agentive_optimism_2026,moderate,7.750307845658095e-05,9.06714209021994e-28,0.0002994192727260836,0.5657213224337315,0.40422338225326515,1.2847031716406345e-07,0.02975574756996011
agentive_optimism_2026,institutional,1.5093763103179594,1.6563143261456528e-31,0.5676393749392461,0.04912581194967994,0.3829484059525661,0.00027133624185248894,1.5070916655433009e-05
agentive_optimism_2026,analytical,0.37124420279070114,2.3908911909763542e-30,1.0553163532022439e-07,0.27622408085986944,0.7224482433458347,2.6820203520846336e-11,0.001327570235840335
agg1_genetic_determinism,powerless,0.3806764188332022,0.0,0.009516702702164872,0.09571485418308193,0.8947633393473019,2.6854828880011557e-07,4.835219162543752e-06
agg1_genetic_determinism,moderate,8.239486389634455e-05,1.564774959491207e-27,0.0007199520573808193,0.3055963261406134,0.5503013202209632,2.6928590382897826e-10,0.1433824013117566
agg1_genetic_determinism,institutional,1.3531532310730299,1.8475376985517298e-31,0.6200781923537552,0.12248874469466578,0.25737968359372904,4.5459971824884285e-05,7.919386025123301e-06
agg1_genetic_determinism,analytical,0.22392672699499724,3.935727445456366e-30,4.6573420674643597e-07,0.14408707551691824,0.8492549017370109,9.908498134924481e-14,0.006657557011765073
ai_auditability_gap,powerless,0.0004361641938108254,1.907844490874249e-28,4.420323685771569e-05,0.5889624846107616,0.4071780090497026,3.779155044025579e-09,0.0038152993235230923
ai_auditability_gap,moderate,0.0008502589463385701,1.653072268988937e-28,3.4825523431008626e-05,0.559181505998566,0.42962739540971867,1.93862366327766e-09,0.011156271129660694
ai_auditability_gap,institutional,1.5151338970472574,1.650020246525134e-31,0.5671784036204145,0.04942601299195695,0.38317790075211916,0.00019656640394478256,2.1116231564569575e-05
ai_auditability_gap,analytical,0.37297462302636963,2.415172448899512e-30,1.0666731297502475e-07,0.2775558126768132,0.7205304393617676,4.419421625485069e-12,0.0019136412896868142
ai_evaluators_matching,powerless,0.0004364805341705849,1.0337148171566904e-28,4.3525301994483715e-05,0.5870030821722263,0.41030119264477516,2.2811658918756004e-08,0.002652177069345211
