constraint_id,context,chi,KL_fwd,KL_rev,d_FR,H_sq,max_tvd,argmax_cl,argmax_idx,type_match
endocrine_disruption_society,powerless,0.3016,4.913419709859274,0.9976192148909532,1.8013504719600217,0.7578382078243593,0.6245286172438945,snare,tangled_rope,False
endocrine_disruption_society,moderate,0.641765,0.00016426996337572764,0.00016785656282097117,0.018216179516110462,8.295672554950964e-05,0.008234130903001735,snare,snare,True
endocrine_disruption_society,institutional,-0.024506,14.439798659048506,14.309590779546705,2.6658783839732627,1.5287587281306951,0.8519526812206717,snare,rope,False
endocrine_disruption_society,analytical,0.79456,1.0252842239420819,0.6963920748577435,1.2882920739168253,0.4007742464903634,0.5543674708071646,snare,tangled_rope,False
english_chinese_tense_structure,powerless,0.413016,0.0004418879689082912,0.0004051125347102504,0.028659457175460305,0.00020533760767382518,0.0004939724787695547,tangled_rope,tangled_rope,True
english_chinese_tense_structure,moderate,0.420467,0.0006496337009325703,0.0006146405147666298,0.034744261403298955,0.00030178333537766414,0.0005482098883366742,tangled_rope,tangled_rope,True
english_chinese_tense_structure,institutional,-0.016056,3.0843761863446226,6.7083219275043735,2.658024502550222,1.5211296249691344,0.9537891174877331,tangled_rope,rope,False
english_chinese_tense_structure,analytical,0.520574,0.008653628320807044,0.021791474211881788,0.14747894169578105,0.005435046131609686,0.005942362107097742,tangled_rope,tangled_rope,True
epigenetics_complexity_2026,powerless,0.413016,0.0004909801252244756,0.0004505687295599714,0.030216463035452334,0.00022825431779171276,0.0005483482752362347,tangled_rope,tangled_rope,True
epigenetics_complexity_2026,moderate,0.420467,0.00072193351642639,0.0006839131120340436,0.03663752066046382,0.0003355675958158039,0.0006085596993946139,tangled_rope,tangled_rope,True
epigenetics_complexity_2026,institutional,-0.016056,3.181789293351769,6.65222332609449,2.6759800296320493,1.5385819321771255,0.9579053620689417,tangled_rope,rope,False
epigenetics_complexity_2026,analytical,0.520574,0.00963885718867528,0.024293562831004614,0.15571994285238175,0.006059113271970456,0.00662469969608963,tangled_rope,tangled_rope,True
epistemic_free_rider_problem,powerless,0.3016,3.7765274529202952,0.6522019896689741,1.490526333030465,0.530181085100465,0.4667656510895669,tangled_rope,tangled_rope,True
epistemic_free_rider_problem,moderate,0.641765,0.00015452586281065796,0.0001546560451071713,0.017582818010334865,7.728837450006789e-05,0.008761975470622074,tangled_rope,tangled_rope,True
epistemic_free_rider_problem,institutional,0.233383,5.952839942028186,0.8401605634133125,1.523274062321593,0.55258549172331,0.46683500894160573,tangled_rope,tangled_rope,True
epistemic_free_rider_problem,analytical,0.79456,0.8517608713095622,0.4713233678802467,1.1100217537264128,0.30021058254127275,0.428440966022577,tangled_rope,tangled_rope,True
epistemic_overload_collapse,powerless,0.3016,4.590854111276769,0.8815254518754129,1.7084378767618853,0.6863846482101913,0.5779188458356345,snare,tangled_rope,False
epistemic_overload_collapse,moderate,0.641765,0.0001547761801719798,0.00015531276292620017,0.01760722340655693,7.750307845658095e-05,0.008558586029067228,snare,snare,True
epistemic_overload_collapse,institutional,-0.024506,13.451264551256886,14.253966909424056,2.6459099470214937,1.5093763103179594,0.857166363758337,snare,rope,False
epistemic_overload_collapse,analytical,0.79456,0.9832138324170167,0.6220743480444271,1.2382798182501984,0.37124420279070114,0.5192721647615954,snare,tangled_rope,False
epistemic_process_of_verification,powerless,0.356594,0.0018302741302672048,0.002001203464308862,0.06182436063243751,0.0009554868026225961,0.01471221739744455,rope,rope,True
epistemic_process_of_verification,moderate,0.322757,7.225667107406777e-06,7.268074674062668e-06,0.0038070440312273166,3.6233949696826787e-06,0.0008608545704061887,rope,rope,True
epistemic_process_of_verification,institutional,-0.013521,0.04329241368874519,0.05709868199976022,0.3137572251770722,0.024560465780940663,0.09208366251881753,rope,rope,True
epistemic_process_of_verification,analytical,0.438378,0.04497275257478023,0.06649330674221199,0.3265052657184126,0.026592283169901497,0.09363117414868305,rope,rope,True
epstein_document_release_2026,powerless,0.3016,4.913419709859274,0.9976192148909532,1.8013504719600217,0.7578382078243593,0.6245286172438945,snare,tangled_rope,False
epstein_document_release_2026,moderate,0.641765,0.00016426996337572764,0.00016785656282097117,0.018216179516110462,8.295672554950964e-05,0.008234130903001735,snare,snare,True
epstein_document_release_2026,institutional,0.169004,11.133247165941361,1.9879695042532113,1.8848114199231227,0.8243128606847302,0.6246618063544815,snare,tangled_rope,False
epstein_document_release_2026,analytical,0.79456,1.0252842239420819,0.6963920748577435,1.2882920739168253,0.4007742464903634,0.5543674708071646,snare,tangled_rope,False
epstein_files_2026,powerless,0.3536,2.1287743249783837,3.538167433760093,2.224123410737992,1.114372187569108,0.8778321439497804,snare,tangled_rope,False
epstein_files_2026,moderate,0.752415,0.02888542238650561,0.04499899107064775,0.26682740846504793,0.017772831127041675,0.050767704419794946,snare,snare,True
epstein_files_2026,institutional,-0.009884,22.648589990662053,20.54481514679636,3.1240565217373786,1.9824640928400434,0.9953607622038864,snare,rope,False
epstein_files_2026,analytical,0.931553,5.276668110311296,4.285091336886762,2.7592995435787575,1.6200306150696278,0.9791088670144051,snare,tangled_rope,False
erasmus_rejoining_scaffold,powerless,0.31202,0.03033063799197474,0.03967257135652322,0.26279278529022243,0.01724018623792176,0.07225632347825484,rope,rope,True
erasmus_rejoining_scaffold,moderate,0.282412,0.00012526297161474863,0.00012797247083026588,0.0159126895437203,6.330308818565355e-05,0.0035390458728076224,rope,rope,True
erasmus_rejoining_scaffold,institutional,-0.011831,0.30349228342847806,0.054197187099330565,0.44381162067336866,0.0490404539469066,0.0501640931753843,rope,rope,True
erasmus_rejoining_scaffold,analytical,0.383581,0.6610015632873268,1.0892437886158695,1.2875590541386888,0.4003341639403446,0.5336318689132425,rope,tangled_rope,False
ergo_autolykos_asic_resistance,powerless,0.56518,0.04421875747633546,0.04683023926917067,0.301647858175195,0.022704768184582856,0.1445364428073025,tangled_rope,tangled_rope,True
ergo_autolykos_asic_resistance,moderate,0.575376,0.057707594538411414,0.061295890922908415,0.34484686482406945,0.029656257715577946,0.16601679065891467,tangled_rope,tangled_rope,True
ergo_autolykos_asic_resistance,institutional,0.151521,5.682177654985166,1.8886405194246128,1.3583779395581632,0.44383513378358963,0.2926919850860625,tangled_rope,tangled_rope,True
ergo_autolykos_asic_resistance,analytical,0.712364,0.0008442050409779833,0.0008335699099327685,0.04089195602713298,0.000418023454152575,0.018305166171026566,tangled_rope,tangled_rope,True
ergo_dexy_gold_protocol,powerless,0.3016,2.860223659497747,0.4606214499289143,1.254441416496279,0.3806764188332022,0.34824324733157497,tangled_rope,tangled_rope,True
ergo_dexy_gold_protocol,moderate,0.641765,0.0001625215704105067,0.00016741717056133695,0.018154385656934523,8.239486389634455e-05,0.008075976335080615,tangled_rope,tangled_rope,True
ergo_dexy_gold_protocol,institutional,0.112235,7.678049643819648,5.5901945263631365,1.75481641452536,0.721706805208382,0.373563298746577,tangled_rope,tangled_rope,True
ergo_dexy_gold_protocol,analytical,0.79456,0.6733080659449923,0.3350217973624727,0.9554784388751437,0.22392672699499724,0.3245478603281996,tangled_rope,tangled_rope,True
ergo_lets_protocol,powerless,0.200584,2.9916354872313883e-05,2.9715983422475434e-05,0.007722164665489551,1.4907938259553918e-05,0.0023473534175798283,rope,rope,True
ergo_lets_protocol,moderate,0.181551,3.438908294807995e-07,3.4364445208667294e-07,0.0008291774330653242,1.7188380135811362e-07,0.00025318494829397464,rope,rope,True
ergo_lets_protocol,institutional,-0.007605,0.10834886907201281,0.14124250325382234,0.49626049577715514,0.06125337625802804,0.19321214186786592,rope,rope,True
ergo_lets_protocol,analytical,0.246588,5.2682342919450073e-08,5.9063257029586024e-08,0.000332183073393491,2.7586398292856666e-08,9.1404857591737e-05,rope,rope,True
ergo_nipopows,powerless,0.413016,0.0015521446224157334,0.0010715650183877419,0.05056603835370211,0.0006391970080601886,0.0023268629897549298,tangled_rope,tangled_rope,True
ergo_nipopows,moderate,0.420467,0.002192465869939665,0.001392393288885272,0.05872529556972363,0.0008621031426653984,0.0025827988827581416,tangled_rope,tangled_rope,True
ergo_nipopows,institutional,-0.016056,4.570407170961754,5.558634792543722,2.824195527169275,1.683933483702188,0.9865933728145425,tangled_rope,rope,False
ergo_nipopows,analytical,0.520574,0.014117852504598806,0.003366900995867142,0.10842682148688759,0.0029383741188763034,0.003419799214119329,tangled_rope,tangled_rope,True
ergo_rosen_bridge_protocol,powerless,0.413016,0.0006303252391491641,0.0004459116870587332,0.03237698913937499,0.00026206163320823813,0.0009247368667511148,tangled_rope,tangled_rope,True
ergo_rosen_bridge_protocol,moderate,0.420467,0.0008930776339286329,0.0005891015849198266,0.03774441205065863,0.0003561495895499789,0.0010263201643221343,tangled_rope,tangled_rope,True
ergo_rosen_bridge_protocol,institutional,0.087765,1.7420392966227982,4.991639176757737,2.209623579817048,1.101394831452675,0.8256325321973856,tangled_rope,rope,False
ergo_rosen_bridge_protocol,analytical,0.520574,0.006245193133827538,0.0036911993879696937,0.0825712598059088,0.001704261139298924,0.0013597729092840376,tangled_rope,tangled_rope,True
ergo_storage_rent,powerless,0.413016,0.003812862088287187,0.0027315377532422104,0.07989820349794553,0.0015957184922658022,0.005684031821665547,tangled_rope,tangled_rope,True
ergo_storage_rent,moderate,0.420467,0.005407789156024509,0.0036220798963839972,0.09326393091638857,0.0021741461789650004,0.006280882856592784,tangled_rope,tangled_rope,True
ergo_storage_rent,institutional,-0.016056,5.578316068734344,4.7214699797739925,2.837498348445235,1.6970760336394,0.9876588184811397,tangled_rope,rope,False
ergo_storage_rent,analytical,0.520574,0.03802643501611389,0.023079717521136668,0.20633380280441008,0.010633972712923996,0.007573101060930415,tangled_rope,tangled_rope,True
ergo_storage_rent_mechanism,powerless,0.413016,0.0062249978409242394,0.004362709705071601,0.10166132874684668,0.002583200172108925,0.00965839960231829,tangled_rope,tangled_rope,True
ergo_storage_rent_mechanism,moderate,0.420467,0.008805152445523228,0.005697415771997034,0.11825756460816172,0.00349519439008213,0.010749388502298007,tangled_rope,tangled_rope,True
ergo_storage_rent_mechanism,institutional,-0.016056,6.013436735783749,4.227894183551765,2.8091400159428397,1.6690762588435846,0.9831867041099296,tangled_rope,rope,False
ergo_storage_rent_mechanism,analytical,0.520574,0.057322396311645,0.01575739653525135,0.22423758956772413,0.012557461277759722,0.014104584105843254,tangled_rope,tangled_rope,True
ergodic_theorems,powerless,0.413016,0.0004515210537191685,0.0004200841980635544,0.02906905014390395,0.00021124870012807445,0.00049468548679392,tangled_rope,tangled_rope,True
ergodic_theorems,moderate,0.420467,0.0006653635662773131,0.0006414272760356766,0.035317431926223296,0.0003118221463744689,0.0005490012172197198,tangled_rope,tangled_rope,True
ergodic_theorems,institutional,-0.016056,3.084246886046877,6.707249586813736,2.6579477912059835,1.5210551453299095,0.9537602553194766,tangled_rope,rope,False
ergodic_theorems,analytical,0.520574,0.009126556343486709,0.02353200511002367,0.15279984060388804,0.005834109211164034,0.006432564205141266,tangled_rope,tangled_rope,True
eu_affordable_housing_initiative,powerless,0.2704,2.7876738233464087,0.3970092214473974,1.1473930993360764,0.3201990980563005,0.29268257175318757,tangled_rope,tangled_rope,True
eu_affordable_housing_initiative,moderate,0.575376,0.057707594538411414,0.061295890922908415,0.34484686482406945,0.029656257715577946,0.16601679065891467,tangled_rope,tangled_rope,True
eu_affordable_housing_initiative,institutional,0.490585,0.036717729899989095,0.03287718542270272,0.2635048856965169,0.01733361033137538,0.11135415382723146,tangled_rope,tangled_rope,True
eu_affordable_housing_initiative,analytical,0.712364,0.0008442050409779833,0.0008335699099327685,0.04089195602713298,0.000418023454152575,0.018305166171026566,tangled_rope,tangled_rope,True
eu_deforestation_regulation,powerless,0.392468,0.8135804871106007,0.30717797972199146,0.9640917118577949,0.22790333299105212,0.2846679511138405,tangled_rope,tangled_rope,True
eu_deforestation_regulation,moderate,0.575376,0.057707594538411414,0.061295890922908415,0.34484686482406945,0.029656257715577946,0.16601679065891467,tangled_rope,tangled_rope,True
eu_deforestation_regulation,institutional,-0.021971,7.603840595161866,11.77257670051977,2.5349928307613805,1.4026577645899743,0.8723447249451269,tangled_rope,rope,False
eu_deforestation_regulation,analytical,0.712364,0.0008442050409779833,0.0008335699099327685,0.04089195602713298,0.000418023454152575,0.018305166171026566,tangled_rope,tangled_rope,True
eu_digital_services_act,powerless,0.56518,0.015735682030402015,0.01863339133175189,0.18489135306452306,0.008540118377482935,0.054556274914784875,tangled_rope,tangled_rope,True
eu_digital_services_act,moderate,0.575376,0.020899998923317203,0.025277630213041264,0.21415937858789622,0.011455108168398169,0.06441714067843596,tangled_rope,tangled_rope,True
eu_digital_services_act,institutional,-0.021971,3.757999189346797,11.760093726149362,2.595835431515737,1.4609907014487429,0.922272834686685,tangled_rope,rope,False
eu_digital_services_act,analytical,0.712364,0.00035312701733769634,0.0003966827466325528,0.026941111476974387,0.000181453128067164,0.00573448843836008,tangled_rope,tangled_rope,True
eu_irgc_terrorist_designation,powerless,0.3016,4.590854111276769,0.8815254518754129,1.7084378767618853,0.6863846482101913,0.5779188458356345,snare,tangled_rope,False
eu_irgc_terrorist_designation,moderate,0.641765,0.0001547761801719798,0.00015531276292620017,0.01760722340655693,7.750307845658095e-05,0.008558586029067228,snare,snare,True
eu_irgc_terrorist_designation,institutional,0.4504,0.6898133850336021,0.5041021407941493,1.081058313609152,0.28512699452824425,0.47714004894017,snare,tangled_rope,False
eu_irgc_terrorist_designation,analytical,0.79456,0.9832138324170167,0.6220743480444271,1.2382798182501984,0.37124420279070114,0.5192721647615954,snare,tangled_rope,False
eu_renewable_energy_mandate,powerless,0.56518,0.00017933387386411516,0.00021593415930302415,0.01978421573950742,9.785300016253825e-05,0.000608633015695054,tangled_rope,tangled_rope,True
eu_renewable_energy_mandate,moderate,0.575376,0.00024012922499901733,0.00029648524314383247,0.023015973672791044,0.00013243229947456484,0.000726741394571193,tangled_rope,tangled_rope,True
eu_renewable_energy_mandate,institutional,-0.021971,3.7116401157431365,11.355418986677236,2.8209781130181426,1.6807569106040132,0.9746735226654418,tangled_rope,rope,False
eu_renewable_energy_mandate,analytical,0.712364,6.53215314826504e-05,2.242506638553963e-05,0.007270413467114871,1.3214713443470132e-05,5.981524817772095e-05,tangled_rope,tangled_rope,True
eu_russian_asset_freeze_2025,powerless,0.3224,2.8731791719221165,0.625998317412182,1.3720076034633664,0.45243284245035714,0.40717294152040884,tangled_rope,tangled_rope,True
eu_russian_asset_freeze_2025,moderate,0.686025,0.029800048760207386,0.028315751268581494,0.24101242757217298,0.014504182636063536,0.11459708924297585,tangled_rope,tangled_rope,True
eu_russian_asset_freeze_2025,institutional,-0.026196,11.340468019965607,14.267737228231594,2.9731047591471422,1.8317113291445857,0.5890524478386544,tangled_rope,rope,False
eu_russian_asset_freeze_2025,analytical,0.849357,1.6915564692143752,0.5038125536696955,1.2747140582313659,0.3926573504513071,0.4043366030007467,tangled_rope,tangled_rope,True
eu_unanimity_rule_foreign_policy,powerless,0.3016,3.865411587305191,0.6736212430470538,1.5136070598006262,0.5459311583659556,0.4785735511706349,tangled_rope,tangled_rope,True
eu_unanimity_rule_foreign_policy,moderate,0.641765,0.00015656196881375765,0.00015700465324590532,0.017706397814048615,7.837861894770385e-05,0.008784261883068356,tangled_rope,tangled_rope,True
eu_unanimity_rule_foreign_policy,institutional,-0.008431,11.281822410646681,13.58772017559272,2.553585612592839,1.4204274555771406,0.838601576937607,tangled_rope,rope,False
eu_unanimity_rule_foreign_policy,analytical,0.79456,0.8678888969219173,0.4867897045093421,1.1246988755932348,0.3079904302635196,0.43847277614858204,tangled_rope,tangled_rope,True
euler_characteristic_topology,powerless,0.09084,2.026910696919324e-07,1.956927695787584e-07,0.0006311032707324072,9.957283415132512e-08,3.785681464751889e-06,mountain,mountain,True
euler_characteristic_topology,moderate,0.079998,2.3093065865718957e-14,2.28962918494325e-14,2.1490760299348777e-07,1.1497776216529816e-14,1.3206830073997367e-09,mountain,mountain,True
euler_characteristic_topology,institutional,-0.00955,0.05225489703994835,0.31934472327361857,0.44423409457143415,0.04913347937360198,0.05117249372040522,mountain,mountain,True
euler_characteristic_topology,analytical,0.110402,3.2579465519273214e-07,3.400217551338218e-07,0.0008158358283145231,1.6639702256925781e-07,5.184531822386724e-06,mountain,mountain,True
eurozone_fragmentation_2026,powerless,0.630393,0.0008750404663001636,0.0008709770978205468,0.04178499306526079,0.0004364805341705849,0.0205389838765066,snare,snare,True
eurozone_fragmentation_2026,moderate,0.641765,0.0001547761801719798,0.00015531276292620017,0.01760722340655693,7.750307845658095e-05,0.008558586029067228,snare,snare,True
eurozone_fragmentation_2026,institutional,-0.042575,13.569116173523632,14.879469592636685,2.7115374537944934,1.5732512146639879,0.8917163692905876,snare,rope,False
eurozone_fragmentation_2026,analytical,0.79456,0.9832138324170167,0.6220743480444271,1.2382798182501984,0.37124420279070114,0.5192721647615954,snare,tangled_rope,False
evidence_half_life,powerless,0.630393,4.872308811617182e-05,4.785389746738005e-05,0.00982502159640268,2.4132713810237605e-05,0.0010598325700214,snare,snare,True
evidence_half_life,moderate,0.641765,1.487508464401553e-05,1.6079440744903457e-05,0.00555314535259213,7.709350874067174e-06,0.00045037327634946805,snare,snare,True
evidence_half_life,institutional,-0.024506,22.727443173409828,16.361337024608623,3.128260374249754,1.9866678194017533,0.9963898467717405,snare,rope,False
evidence_half_life,analytical,0.79456,0.2122762354652049,0.49468178916300276,0.7824694424234885,0.15112214350546002,0.2207484596392686,snare,snare,True
evolutionary_knowledge,powerless,0.347803,0.0025240637031677753,0.001890847583648472,0.06592525311018935,0.0010864363731598167,0.004998685727003682,tangled_rope,tangled_rope,True
evolutionary_knowledge,moderate,0.354077,0.003609460446365826,0.002532016676228918,0.0774452474590077,0.0014992542374378135,0.005650722154922905,tangled_rope,tangled_rope,True
evolutionary_knowledge,institutional,-0.013521,3.4743736829088467,4.495598000846335,2.616371594418881,1.4807950746566818,0.962824451642961,tangled_rope,rope,False
evolutionary_knowledge,analytical,0.111892,1.1930638241444147,2.8005295218777464,1.826757774149882,0.7778507858872349,0.7049759394289647,tangled_rope,rope,False
evolutionary_mismatch_load,powerless,0.3016,4.401900459700516,0.8232293469561432,1.6563791781976476,0.6475787752837242,0.5513983557578446,snare,tangled_rope,False
evolutionary_mismatch_load,moderate,0.641765,0.00015292057016963443,0.000152693958749983,0.01748133169568183,7.639875306103292e-05,0.008680812221841416,snare,snare,True
evolutionary_mismatch_load,institutional,-0.042575,13.06249290718506,14.904848192204614,2.7233818455295875,1.584830251934742,0.8963740650081777,snare,rope,False
evolutionary_mismatch_load,analytical,0.79456,0.9556340946088397,0.5833608235832104,1.2089498870220754,0.3543987670759751,0.4983995499442636,snare,tangled_rope,False
exoplanet_habitability_arbitrage,powerless,0.413016,0.0015521446224157334,0.0010715650183877419,0.05056603835370211,0.0006391970080601886,0.0023268629897549298,tangled_rope,tangled_rope,True
exoplanet_habitability_arbitrage,moderate,0.420467,0.002192465869939665,0.001392393288885272,0.05872529556972363,0.0008621031426653984,0.0025827988827581416,tangled_rope,tangled_rope,True
