constraint_id,h1,max_tvd,t13_fires,worst_context,d_FR_worst,KL_fwd_worst,KL_rev_worst,asymmetry_ratio,argmax_cl,argmax_idx
alternative_sovereignty_scaffold,0,0.06579859727362913,False,analytical,0.42469737228665716,0.15662187242957143,0.05919838227709162,0.6220299160086245,tangled_rope,tangled_rope
altruistic_misery_paradox_2026,0,0.8515052948782101,False,institutional,2.5310511590249654,9.538294283685563,11.742655729203673,0.18772256432894663,tangled_rope,rope
alzheimers_levetiracetam,5,0.31583439889601855,True,institutional,1.417142760179757,6.128960060024673,2.06275792795812,0.6634407945628192,tangled_rope,tangled_rope
amish_technological_renunciation,3,0.8612999049018402,True,institutional,2.662933340364181,13.671571040705926,15.813986390730493,0.13547598291094792,snare,rope
ancestral_pueblo_hydrology,0,0.9892793052811777,False,institutional,3.1273179833940286,22.64265207547223,20.400949443048425,0.09900353655357103,snare,rope
ancient_grudge_verona,0,0.8519526812206717,False,institutional,2.6658783839732627,14.439798659048506,14.309590779546705,0.009017291901103381,snare,rope
anticipatory_capacity_failure,5,0.8977504597785195,True,institutional,2.7421437989849107,10.78756801164802,14.476613374965394,0.25482792610161786,tangled_rope,rope
antifragility,0,0.016748146343657323,False,institutional,0.12199524549003529,0.006478669570564161,0.00863747126521408,0.24993445747763227,rope,rope
antikythera_knowledge_loss,0,0.9996356690049345,False,institutional,3.1403028092920238,23.017223236075818,16.6350409958756,0.27727854810032726,snare,rope
apartheid_nuclear_program,5,0.8746573376244884,True,institutional,2.4343989380188455,2.201719174262612,17.459469668512565,0.8738954151492172,tangled_rope,rope
ape_cognition_framework,0,0.8723447249451269,False,institutional,2.5349928307613805,7.603840595161866,11.77257670051977,0.3541056653446012,tangled_rope,rope
appropriations_brinkmanship,6,0.8600769515038615,True,institutional,2.6752427635157425,14.311538622827207,14.528850264609154,0.01495724973580992,snare,rope
arctic_geopolitical_flashpoint,5,0.5726853635962376,True,institutional,1.7870011070582703,10.263614807696621,1.8776842958523234,0.8170542902248962,snare,tangled_rope
arg_ev_tariff,5,0.7947565544469587,True,institutional,2.360834849321227,7.260046284894966,10.586560088217922,0.31422046213341065,tangled_rope,rope
armra_colostrum_regulation,3,0.30147623910244353,True,institutional,0.9535112664770338,0.7265022370996713,0.31582606393629997,0.5652786078166326,tangled_rope,tangled_rope
arrows_impossibility_theorem,0,0.7218186525883808,False,institutional,2.237036116693214,7.524511712686814,9.458743261967895,0.20449138915296694,tangled_rope,rope
artificial_scarcity_scaffold,0,0.9374204373955403,False,institutional,2.4441009964691345,3.6052147917358095,2.9837030704269933,0.17239242519849302,tangled_rope,rope
artificial_snow_2026,0,0.9963898467717405,False,institutional,3.128260374249754,22.727443173409828,16.361337024608623,0.2801065698516095,snare,rope
asean_ceasefire_2011,0,0.8541575446616818,False,institutional,2.5377907324202584,9.600678573422705,11.768717972503136,0.1842205246268895,tangled_rope,rope
asshole_filter_2015,5,0.8723447249451269,True,institutional,2.5349928307613805,7.603840595161866,11.77257670051977,0.3541056653446012,tangled_rope,rope
asymmetric_burden_distribution,0,0.857166363758337,False,institutional,2.6459099470214937,13.451264551256886,14.253966909424056,0.0563143132903207,snare,rope
asymmetric_computational_difficulty,0,0.9710868266390417,False,institutional,2.948185417331619,4.921505455900196,19.003531530916412,0.7410215333979628,tangled_rope,rope
atrophied_optimization_piton,0,0.018969246655238914,False,analytical,0.15959793696908076,0.010310040026851652,0.016155802815275885,0.36183672549511786,rope,rope
attention_as_bottleneck_resource,0,0.8813665493315491,False,institutional,2.5960751265161175,9.517829347708401,12.225482562271493,0.2214761831094551,tangled_rope,rope
attention_market_cannibalization,0,0.8889835869682057,False,institutional,2.7034083403151636,13.389836022819884,14.842069078473612,0.09784572811077895,snare,rope
attribution_ambiguity_triplet_sc,0,0.9579053620689417,False,institutional,2.6759800296320493,3.181789293351769,6.65222332609449,0.5216953584720084,tangled_rope,rope
attritional_warfare_doctrine_ru_ua_2026,5,0.8573424250926812,True,institutional,2.3993658011423267,2.189910287575834,19.515909530925512,0.8877884587389773,tangled_rope,rope
au_social_media_ban_u16,0,0.2926919850860625,False,institutional,1.3583779395581632,5.682177654985166,1.8886405194246128,0.6676202973401149,tangled_rope,tangled_rope
australia_social_ban_2026,0,0.5532175405780628,False,institutional,2.029117740014371,8.512074718853546,7.356083216405482,0.13580608026003785,tangled_rope,rope
authoritarian_power_paradox,0,0.8876580709283265,False,institutional,2.7284047434740186,14.544023125163653,14.954429084191537,0.027443773126834214,snare,rope
automatic_enrollment_defaults,3,0.7801256805292031,True,institutional,2.11345174852534,4.977710422157504,1.5326991480869814,0.6920875225556695,tangled_rope,rope
availability_heuristic,0,0.857166363758337,False,institutional,2.6459099470214937,13.451264551256886,14.253966909424056,0.0563143132903207,snare,rope
average_is_over_2026,0,0.9578920435401901,False,institutional,3.129382514473452,22.190740906915863,14.133122761120903,0.363107215734458,snare,rope
awareness_without_leverage,0,0.9998420034983169,False,institutional,3.1384820559159805,23.01334362824999,13.254787381766688,0.42403904465686615,snare,rope
axiom_of_choice_determinacy,4,0.12101574044094598,True,institutional,0.6936118460530667,0.1284401449351297,0.7827068540665388,0.8359026188823807,mountain,mountain
axiom_reasoner_2026,0,0.9765133008034144,False,institutional,3.1291243090246863,22.52879557967014,14.93825223429964,0.33692628256701673,snare,rope
banach_fixed_point,0,0.26372930977201436,False,institutional,1.047472365275063,0.30441971905114545,1.611121073605155,0.8110509979427213,mountain,mountain
banach_fixed_point_theorem,0,0.09863579103813724,False,institutional,0.6237856691241498,0.10340849699810349,0.6392197195539203,0.8382269916981485,mountain,mountain
banach_tarski_paradox,0,0.05117249372040522,False,institutional,0.44423409457143415,0.05225489703994835,0.31934472327361857,0.8363683717573887,mountain,mountain
bangladesh_july_national_charter,0,0.9088164531710502,False,institutional,2.648949583325645,8.93562672046415,14.290334409376495,0.37470835429847565,tangled_rope,rope
base_pair_complementarity,0,0.26372930977201436,False,institutional,1.047472365275063,0.30441971905114545,1.611121073605155,0.8110509979427213,mountain,mountain
basel_problem_convergence,0,0.26372930977201436,False,institutional,1.047472365275063,0.30441971905114545,1.611121073605155,0.8110509979427213,mountain,mountain
bayes_theorem,0,0.7947565544469587,False,institutional,2.360834849321227,7.260046284894966,10.586560088217922,0.31422046213341065,tangled_rope,rope
bedouin_sedentary_transition,0,0.8386016405799808,False,institutional,2.639840037209176,14.256628436200211,14.142066532616486,0.00803569399991035,snare,rope
beehiiv_platform_model,0,0.9202946162098294,False,institutional,2.589929453712855,3.701637847285166,11.753557119638689,0.6850623339295129,tangled_rope,rope
belief_argument_conclusion,0,0.8519526812206717,False,institutional,2.6658783839732627,14.439798659048506,14.309590779546705,0.009017291901103381,snare,rope
berkshire_compounding_culture,0,0.9636260646688685,False,institutional,2.7142696504016337,6.905049940570412,3.374690354859027,0.5112721292526596,tangled_rope,rope
bgs_eigenvector_thermalization,4,0.9181675370375352,True,institutional,2.5444146719827,2.5714807365992396,8.213232081726028,0.6869100116724283,tangled_rope,rope
bgs_spectral_universality,0,0.05117249372040522,False,institutional,0.44423409457143415,0.05225489703994835,0.31934472327361857,0.8363683717573887,mountain,mountain
bh_merger_gravitational_infall,0,0.09863579103813724,False,institutional,0.6237856691241498,0.10340849699810349,0.6392197195539203,0.8382269916981485,mountain,mountain
big_data_astrophysics_arbitrage,0,0.9830115853826289,False,institutional,3.1316271697180023,22.663720077568,15.013880819101614,0.3375367870889834,snare,rope
biological_specification,0,0.9656917978237204,False,institutional,2.7056002006430444,3.3962160658628138,6.328055282800585,0.4633080916512217,tangled_rope,rope
bip_narrative_illusion,0,0.8519526812206717,False,institutional,2.6658783839732627,14.439798659048506,14.309590779546705,0.009017291901103381,snare,rope
birthday_paradox_collison,0,0.05117249372040522,False,institutional,0.44423409457143415,0.05225489703994835,0.31934472327361857,0.8363683717573887,mountain,mountain
blackstone_carried_interest_taxation,0,0.8937879660849052,False,institutional,2.716801220826705,13.63069580657578,14.902574387058683,0.08534623263396666,snare,rope
blackstone_conflicts_of_interest,5,0.8519526812206717,True,institutional,2.6658783839732627,14.439798659048506,14.309590779546705,0.009017291901103381,snare,rope
blackstone_smd_control,6,0.8499865434448474,True,institutional,2.7360788157439013,13.120410763901234,14.267550862706376,0.08040203324619823,snare,rope
blackstone_tax_receiveable_agreement,3,0.9564587845736936,True,institutional,2.687676612479009,3.2807263539466223,6.695771897582916,0.5100301497530224,tangled_rope,rope
board_of_peace_2026,3,0.9399694376935325,True,institutional,2.663089430681252,4.0442948229578155,11.919264757722173,0.6606925926083129,tangled_rope,rope
boe_base_rate_policy_2024,0,0.852246854333815,False,institutional,2.5284721464247064,9.211305010249216,11.738069373391989,0.21526234704920688,tangled_rope,rope
boiled_pineapple_trend_2026,3,0.09697814052757425,True,analytical,0.4005409836700808,0.06347717365101814,0.1048469301444068,0.39457289246723437,rope,rope
boltzmann_universality_2026,4,0.12101574044094598,True,institutional,0.6936118460530667,0.1284401449351297,0.7827068540665388,0.8359026188823807,mountain,mountain
bonbon_drop_sticker_craze,0,0.8723447249451269,False,institutional,2.5349928307613805,7.603840595161866,11.77257670051977,0.3541056653446012,tangled_rope,rope
boom_bust_path_dependency,0,0.9752031827404917,False,institutional,2.749166741524468,9.405085784223477,4.087492969818432,0.5653954611796332,tangled_rope,rope
borsuk_ulam_theorem,0,0.05117249372040522,False,institutional,0.44423409457143415,0.05225489703994835,0.31934472327361857,0.8363683717573887,mountain,mountain
boundary_dissolution_risk,0,0.8666214905278807,False,institutional,2.6582092074393184,12.93464084178771,14.338070883597883,0.09788137143439812,snare,rope
brain_network_paradigm_2026,0,0.9784865958782467,False,institutional,2.7866333364832196,3.8826978669868555,6.500170751900073,0.4026775579930882,tangled_rope,rope
brazil_2026_general_elections,0,0.8723447249451269,False,institutional,2.5349928307613805,7.603840595161866,11.77257670051977,0.3541056653446012,tangled_rope,rope
brazil_hiv_vtn_elimination,0,0.07485989395548706,False,institutional,0.3125019850830579,0.04070926285638918,0.05981752882914547,0.31944258391774266,rope,rope
brazil_mexico_financial_requirement,5,0.8616428503782315,True,institutional,2.552013571909883,9.082741449836115,11.824391048942035,0.23186391483147228,tangled_rope,rope
broke_vs_poor_grocery_math,0,0.9996749240048631,False,institutional,3.1395493633030505,23.01944333879534,13.8815070933169,0.396965995701469,snare,rope
brouwer_fixed_point,0,0.05117249372040522,False,institutional,0.44423409457143415,0.05225489703994835,0.31934472327361857,0.8363683717573887,mountain,mountain
burali_forte_paradox,0,0.19789066647321574,False,institutional,0.89931129350672,0.21954359027247808,1.2708055422539244,0.8272406100125347,mountain,mountain
burden_of_proof_engineering_safety,5,0.6245286172438945,True,powerless,1.8013504719600217,4.913419709859274,0.9976192148909532,0.7969603099671845,snare,tangled_rope
burden_of_proof_scientific_empirical,0,0.8515052948782101,False,institutional,2.5310511590249654,9.538294283685563,11.742655729203673,0.18772256432894663,tangled_rope,rope
bureaucratic_legibility_collapse,0,0.9666806156740423,False,institutional,2.8559721548951758,10.02323851403623,14.274779077344462,0.2978358222058836,tangled_rope,rope
bureaucratic_self_preservation,6,0.8896636410748406,True,institutional,2.6645534159383755,11.800671783749909,14.391771685985526,0.18004037020395403,tangled_rope,rope
bushman_money_magic,0,0.9872839002626358,False,institutional,3.0804770710142493,21.337529944822265,18.81191709844084,0.11836481790125318,snare,rope
busy_beaver_noncomputability,0,0.4208116228062273,False,institutional,1.373004610810513,0.5434670306056719,2.6257714695074186,0.7930257690294641,mountain,mountain
bwb_adeg_rewesale_conditions,0,0.3765864446366697,False,institutional,1.4787035695109354,7.215931015249727,1.8040365471292623,0.7499925452007903,tangled_rope,tangled_rope
c_physical_blue_wavelength,0,0.4208116228062273,False,institutional,1.373004610810513,0.5434670306056719,2.6257714695074186,0.7930257690294641,mountain,mountain
canada_germany_ai_pact,0,0.045904130086382056,False,institutional,0.3304871445615666,0.03781111993642653,0.08646676892029445,0.5627092302791951,tangled_rope,tangled_rope
canal_panama_influence,0,0.5263503255803091,False,powerless,1.60867812606833,4.221498497469442,0.7827982996074321,0.814568618210648,snare,tangled_rope
cancer_chronotherapy_timing,0,0.962824451642961,False,institutional,2.616371594418881,3.4743736829088467,4.495598000846335,0.2271609511671715,tangled_rope,rope
cancer_prevention,0,0.5805810650030042,False,institutional,2.209641975038427,12.995286555538366,8.518442055613187,0.34449755923367653,snare,rope
cantor_set_topology,0,0.05117249372040522,False,institutional,0.44423409457143415,0.05225489703994835,0.31934472327361857,0.8363683717573887,mountain,mountain
cantors_diagonal_argument,0,0.05117249372040522,False,institutional,0.44423409457143415,0.05225489703994835,0.31934472327361857,0.8363683717573887,mountain,mountain
cap_theorem,0,0.12101574044094598,False,institutional,0.6936118460530667,0.1284401449351297,0.7827068540665388,0.8359026188823807,mountain,mountain
capability_eval_overhang,0,0.9963898467717405,False,institutional,3.128260374249754,22.727443173409828,16.361337024608623,0.2801065698516095,snare,rope
capital_misallocation_spiral,0,0.34824324733157497,False,powerless,1.254441416496279,2.860223659497747,0.4606214499289143,0.8389561430277103,tangled_rope,tangled_rope
capital_rotation_ai_narrative,0,0.5865949995285563,False,institutional,2.1912757151540685,11.131285664297394,9.271323497942374,0.1670932022093982,tangled_rope,rope
